id,sample,click,question,confidence,chosen_answer,confidence_recoded,n_clicks,actual_answer,grade,mode,type,is_attention,page,same
502,6,29,28,0,0,3,1,0,1,4,25,1,5,0
262,1,29,25,5,1,3,1,1,1,5,29,0,5,1
190,2,29,24,5,1,3,1,1,1,3,24,0,4,1
47,3,29,26,5,1,3,1,0,0,2,30,0,5,0
242,2,29,27,0,0,3,1,0,1,5,30,0,5,0
280,9,29,23,0,0,3,1,0,1,2,22,0,4,0
29,1,29,28,0,0,3,1,0,1,5,25,1,5,0
208,9,29,20,0,0,3,1,0,1,3,19,1,4,0
80,10,29,27,5,1,3,1,1,1,2,29,0,5,1
1060,9,29,26,5,1,3,1,1,1,2,29,0,5,1
1141,7,29,26,0,0,3,1,0,1,4,30,0,5,0
27,6,29,25,3,1,1,2,1,1,2,27,0,5,1
226,10,29,27,4,1,2,1,1,1,5,29,0,5,1
21,3,29,28,3,1,1,1,0,0,2,28,0,5,0
258,1,29,20,0,0,3,1,0,1,1,20,0,4,0
98,2,29,29,5,1,3,1,1,1,4,29,0,5,1
239,6,29,24,4,1,2,1,1,1,2,24,0,4,1
5,10,29,28,3,1,1,1,0,0,3,30,0,5,0
288,8,29,26,4,1,2,1,1,1,2,27,0,5,1
203,9,29,20,0,0,3,1,0,1,5,19,1,4,0
30,2,29,22,5,1,3,1,1,1,1,23,0,4,1
154,5,29,27,0,0,3,1,0,1,4,25,1,5,0
268,9,29,29,1,0,2,1,0,1,1,28,0,5,0
83,8,29,24,2,0,1,1,1,0,2,23,0,4,1
19,7,29,24,1,0,2,4,1,0,1,21,0,4,1
162,5,29,26,0,0,3,2,0,1,3,30,0,5,0
1030,4,29,29,2,0,1,1,1,0,4,27,0,5,1
44,1,29,26,0,0,3,1,0,1,2,26,0,5,0
100,10,29,15,4,1,2,3,1,1,4,17,0,3,1
34,5,29,25,5,1,3,1,1,1,2,29,0,5,1
112,2,29,29,4,1,2,1,1,1,2,29,0,5,1
1050,8,29,26,3,1,1,1,1,1,4,27,0,5,1
1010,1,29,27,1,0,2,1,0,1,5,28,0,5,0
152,5,29,24,3,1,1,3,1,1,5,23,0,4,1
85,1,29,23,0,0,3,1,0,1,4,22,0,4,0
88,4,29,26,0,0,3,1,0,1,2,25,1,5,0
195,2,29,17,4,1,2,1,1,1,2,15,0,3,1
13,4,29,25,1,0,2,3,0,1,3,26,0,5,0
198,4,29,26,0,0,3,1,0,1,5,25,1,5,0
32,3,29,19,4,1,2,1,1,1,3,24,0,4,1
132,5,29,26,1,0,2,1,0,1,4,30,0,5,0
180,7,29,22,0,0,3,1,0,1,2,22,0,4,0
291,4,29,19,3,1,1,1,1,1,5,24,0,4,1
187,8,29,22,4,1,2,1,1,1,2,24,0,4,1
272,4,29,26,0,0,3,1,0,1,1,25,1,5,0
55,5,29,28,5,1,3,1,1,1,1,27,0,5,1
122,6,29,30,3,1,1,1,0,0,4,28,0,5,0
197,2,29,28,1,0,2,2,0,1,3,28,0,5,0
43,10,29,21,1,0,2,1,0,1,5,20,0,4,0
161,2,29,24,4,1,2,1,1,1,1,24,0,4,1
37,7,29,24,5,1,3,1,1,1,3,21,0,4,1
166,6,29,29,5,1,3,1,1,1,1,29,0,5,1
68,8,29,28,5,1,3,1,1,1,3,29,0,5,1
238,4,29,27,5,1,3,1,1,1,5,29,0,5,1
277,6,29,27,1,0,2,1,0,1,1,30,0,5,0
225,7,29,21,5,1,3,2,1,1,3,23,0,4,1
77,2,29,26,0,0,3,1,0,1,1,25,1,5,0
267,8,29,29,0,0,3,1,0,1,1,25,1,5,0
1142,9,29,27,0,0,3,1,1,0,4,27,0,5,1
167,8,29,26,5,1,3,1,1,1,3,27,0,5,1
247,9,29,26,5,1,3,1,1,1,5,29,0,5,1
281,6,29,27,1,0,2,1,0,1,5,30,0,5,0
1001,4,29,27,5,1,3,1,1,1,3,29,0,5,1
58,8,29,26,1,0,2,1,1,0,5,27,0,5,1
61,4,29,20,0,0,3,1,0,1,3,19,1,4,0
284,5,29,26,1,0,2,1,0,1,5,30,0,5,0
41,1,29,25,4,1,2,1,1,1,3,29,0,5,1
143,7,29,21,5,1,3,1,1,1,2,23,0,4,1
146,7,29,24,4,1,2,1,1,1,4,21,0,4,1
62,3,29,20,4,1,2,1,1,1,5,23,0,4,1
261,10,29,24,5,1,3,1,1,1,1,24,0,4,1
97,3,29,20,3,1,1,5,1,1,1,23,0,4,1
126,8,29,29,0,0,3,1,0,1,4,25,1,5,0
16,3,29,28,1,0,2,1,0,1,4,28,0,5,0
17,10,29,27,4,1,2,1,1,1,5,29,0,5,1
70,1,29,24,0,0,3,1,0,1,1,19,1,4,0
42,3,29,30,0,0,3,1,0,1,5,26,0,5,0
271,10,29,24,5,1,3,1,1,1,1,24,0,4,1
39,5,29,23,0,0,3,1,0,1,4,20,0,4,0
232,9,29,26,5,1,3,1,1,1,3,29,0,5,1
1020,3,29,29,5,1,3,1,1,1,4,29,0,5,1
200,6,29,20,0,0,3,1,0,1,3,19,1,4,0
228,2,29,19,0,0,3,2,0,1,2,20,0,4,0
6,4,3,3,5,1,3,1,1,1,1,2,0,1,1
502,6,3,3,1,0,2,1,1,0,4,3,0,1,1
262,1,3,6,5,1,3,1,1,1,5,6,0,1,1
190,2,3,2,0,0,3,2,1,0,3,6,0,1,1
47,3,3,3,5,1,3,1,1,1,2,3,0,1,1
242,2,3,3,5,1,3,1,1,1,5,2,0,1,1
280,9,3,2,5,1,3,1,1,1,2,5,0,1,1
29,1,3,3,5,1,3,1,0,0,5,4,0,1,0
208,9,3,3,4,1,2,1,1,1,3,2,0,1,1
137,9,3,1,5,1,3,2,1,1,4,3,0,1,1
1060,9,3,3,5,1,3,1,1,1,2,2,0,1,1
1141,7,3,3,5,1,3,1,0,0,4,4,0,1,0
27,6,3,3,5,1,3,1,1,1,2,3,0,1,1
226,10,3,3,5,1,3,1,1,1,5,5,0,1,1
21,3,3,3,5,1,3,1,1,1,2,3,0,1,1
98,2,3,4,5,1,3,1,1,1,4,1,1,1,1
239,6,3,3,5,1,3,1,1,1,2,3,0,1,1
5,10,3,3,5,1,3,1,1,1,3,5,0,1,1
288,8,3,3,5,1,3,1,1,1,2,5,0,1,1
154,5,3,3,4,1,2,1,1,1,4,2,0,1,1
268,9,3,3,5,1,3,1,1,1,1,2,0,1,1
83,8,3,1,3,1,1,2,1,1,2,1,1,1,1
19,7,3,3,5,1,3,1,0,0,1,4,0,1,0
162,5,3,2,5,1,3,1,1,1,3,1,1,1,1
1030,4,3,3,3,1,1,1,1,1,4,2,0,1,1
235,7,3,3,1,0,2,1,0,1,3,4,0,1,0
44,1,3,1,4,1,2,2,1,1,2,5,0,1,1
34,5,3,3,1,0,2,1,1,0,2,2,0,1,1
112,2,3,3,4,1,2,1,1,1,2,2,0,1,1
1050,8,3,4,4,1,2,1,1,1,4,2,0,1,1
152,5,3,2,5,1,3,1,1,1,5,1,1,1,1
88,4,3,2,5,1,3,2,1,1,2,5,0,1,1
195,2,3,2,5,1,3,1,1,1,2,6,0,1,1
13,4,3,3,3,1,1,1,1,1,3,2,0,1,1
198,4,3,3,5,1,3,1,1,1,5,2,0,1,1
132,5,3,2,5,1,3,1,1,1,4,1,1,1,1
255,5,3,3,5,1,3,1,1,1,1,2,0,1,1
180,7,3,1,1,0,2,2,1,0,2,6,0,1,1
291,4,3,3,5,1,3,1,1,1,5,2,0,1,1
272,4,3,2,5,1,3,2,1,1,1,5,0,1,1
168,5,3,4,4,1,2,1,1,1,2,5,0,1,1
78,1,3,3,0,0,3,1,0,1,4,4,0,1,0
55,5,3,3,5,1,3,1,1,1,1,2,0,1,1
133,9,3,3,5,1,3,1,1,1,1,2,0,1,1
122,6,3,3,4,1,2,1,1,1,4,3,0,1,1
197,2,3,3,4,1,2,1,1,1,3,2,0,1,1
43,10,3,3,3,1,1,1,1,1,5,5,0,1,1
161,2,3,3,4,1,2,1,1,1,1,2,0,1,1
166,6,3,3,5,1,3,1,1,1,1,3,0,1,1
68,8,3,3,5,1,3,1,1,1,3,5,0,1,1
238,4,3,2,5,1,3,1,1,1,5,5,0,1,1
277,6,3,3,4,1,2,1,1,1,1,3,0,1,1
77,2,3,3,5,1,3,1,1,1,1,2,0,1,1
267,8,3,3,5,1,3,1,1,1,1,5,0,1,1
1142,9,3,3,5,1,3,1,1,1,4,2,0,1,1
167,8,3,3,4,1,2,1,1,1,3,5,0,1,1
247,9,3,3,4,1,2,1,1,1,5,2,0,1,1
281,6,3,3,3,1,1,1,1,1,5,3,0,1,1
1001,4,3,3,4,1,2,1,1,1,3,2,0,1,1
26,6,3,2,1,0,2,2,1,0,5,2,0,1,1
231,1,3,3,0,0,3,1,0,1,3,4,0,1,0
58,8,3,2,5,1,3,2,1,1,5,6,0,1,1
284,5,3,5,1,0,2,1,1,0,5,3,0,1,1
96,5,3,3,5,1,3,1,1,1,3,2,0,1,1
41,1,3,1,5,1,3,1,1,1,3,5,0,1,1
24,4,3,2,5,1,3,1,1,1,1,5,0,1,1
97,3,3,3,5,1,3,1,1,1,1,3,0,1,1
126,8,3,3,5,1,3,1,1,1,4,5,0,1,1
16,3,3,3,3,1,1,1,1,1,4,3,0,1,1
70,1,3,3,0,0,3,1,0,1,1,4,0,1,0
42,3,3,3,1,0,2,1,1,0,5,3,0,1,1
1004,8,3,2,5,1,3,2,1,1,3,6,0,1,1
271,10,3,2,4,1,2,1,1,1,1,6,0,1,1
505,9,3,3,3,1,1,1,1,1,4,2,0,1,1
232,9,3,3,5,1,3,1,1,1,3,2,0,1,1
1020,3,3,3,3,1,1,1,1,1,4,3,0,1,1
200,6,3,4,5,1,3,1,1,1,3,5,0,1,1
131,8,3,3,3,1,1,1,1,1,3,5,0,1,1
278,7,3,2,5,1,3,1,1,1,3,2,0,1,1
35,4,3,2,5,1,3,1,1,1,3,5,0,1,1
287,10,30,27,4,1,2,1,1,1,5,29,0,5,1
6,4,30,29,0,0,3,1,1,0,1,27,0,5,1
502,6,30,29,5,1,3,1,1,1,4,29,0,5,1
262,1,30,26,4,1,2,1,0,0,5,26,0,5,0
47,3,30,27,4,1,2,1,1,1,2,27,0,5,1
242,2,30,26,0,0,3,1,0,1,5,25,1,5,0
280,9,30,24,5,1,3,1,1,1,2,23,0,4,1
29,1,30,29,0,0,3,1,0,1,5,30,0,5,0
208,9,30,21,1,0,2,1,1,0,3,21,0,4,1
80,10,30,28,4,1,2,1,0,0,2,30,0,5,0
1141,7,30,29,0,0,3,1,0,1,4,28,0,5,0
27,6,30,26,4,1,2,1,0,0,2,26,0,5,0
226,10,30,28,3,1,1,1,0,0,5,30,0,5,0
21,3,30,29,4,1,2,1,1,1,2,29,0,5,1
258,1,30,21,5,1,3,1,1,1,1,24,0,4,1
239,6,30,25,2,0,1,1,1,0,2,27,0,5,1
203,9,30,21,5,1,3,1,1,1,5,21,0,4,1
268,9,30,30,0,0,3,1,0,1,1,25,1,5,0
83,8,30,25,1,0,2,1,0,1,2,30,0,5,0
19,7,30,25,0,0,3,1,0,1,1,26,0,5,0
162,5,30,27,0,0,3,1,0,1,3,25,1,5,0
1030,4,30,30,2,0,1,1,0,1,4,30,0,5,0
235,7,30,25,2,0,1,2,0,1,3,26,0,5,0
44,1,30,27,0,0,3,1,0,1,2,28,0,5,0
112,2,30,30,4,1,2,1,1,1,2,27,0,5,1
1050,8,30,27,0,0,3,1,0,1,4,26,0,5,0
1010,1,30,28,0,0,3,1,0,1,5,25,1,5,0
152,5,30,25,3,1,1,1,1,1,5,29,0,5,1
85,1,30,24,0,0,3,1,0,1,4,19,1,4,0
88,4,30,27,4,1,2,1,1,1,2,29,0,5,1
13,4,30,27,3,1,1,1,1,1,3,29,0,5,1
198,4,30,27,5,1,3,1,1,1,5,29,0,5,1
32,3,30,21,1,0,2,1,0,1,3,22,0,4,0
132,5,30,27,0,0,3,1,0,1,4,25,1,5,0
255,5,30,23,0,0,3,2,0,1,1,20,0,4,0
180,7,30,23,0,0,3,1,0,1,2,20,0,4,0
291,4,30,30,0,0,3,1,0,1,5,30,0,5,0
187,8,30,23,0,0,3,1,0,1,2,20,0,4,0
272,4,30,27,4,1,2,1,1,1,1,29,0,5,1
168,5,30,22,4,1,2,2,1,1,2,24,0,4,1
55,5,30,29,1,0,2,1,0,1,1,26,0,5,0
133,9,30,26,5,1,3,2,1,1,1,29,0,5,1
122,6,30,28,0,0,3,1,0,1,4,25,1,5,0
197,2,30,29,5,1,3,1,1,1,3,29,0,5,1
43,10,30,22,2,0,1,1,0,1,5,22,0,4,0
161,2,30,25,2,0,1,1,0,1,1,26,0,5,0
37,7,30,25,0,0,3,1,0,1,3,26,0,5,0
166,6,30,30,0,0,3,1,0,1,1,28,0,5,0
68,8,30,29,0,0,3,1,0,1,3,25,1,5,0
277,6,30,26,3,1,1,1,0,0,1,26,0,5,0
225,7,30,22,1,0,2,1,0,1,3,22,0,4,0
77,2,30,27,0,0,3,1,0,1,1,30,0,5,0
267,8,30,30,0,0,3,1,0,1,1,28,0,5,0
167,8,30,27,1,0,2,1,0,1,3,26,0,5,0
247,9,30,27,2,0,1,1,1,0,5,27,0,5,1
1001,4,30,28,1,0,2,1,0,1,3,28,0,5,0
26,6,30,22,0,0,3,2,0,1,5,22,0,4,0
58,8,30,27,0,0,3,1,0,1,5,26,0,5,0
61,4,30,21,0,0,3,1,0,1,3,20,0,4,0
96,5,30,23,0,0,3,3,0,1,3,20,0,4,0
41,1,30,26,0,0,3,1,0,1,3,26,0,5,0
143,7,30,22,0,0,3,1,0,1,2,22,0,4,0
146,7,30,25,2,0,1,1,0,1,4,26,0,5,0
261,10,30,25,5,1,3,1,0,0,1,26,0,5,0
24,4,30,24,0,0,3,2,0,1,1,22,0,4,0
173,3,30,27,5,1,3,1,1,1,1,27,0,5,1
97,3,30,22,1,0,2,1,0,1,1,20,0,4,0
126,8,30,30,0,0,3,1,0,1,4,28,0,5,0
16,3,30,29,4,1,2,1,1,1,4,29,0,5,1
17,10,30,28,1,0,2,1,0,1,5,30,0,5,0
70,1,30,25,5,1,3,1,1,1,1,29,0,5,1
42,3,30,29,5,1,3,1,1,1,5,29,0,5,1
1004,8,30,25,0,0,3,2,0,1,3,30,0,5,0
271,10,30,25,4,1,2,1,0,0,1,26,0,5,0
39,5,30,24,4,1,2,1,1,1,4,23,0,4,1
505,9,30,24,4,1,2,2,1,1,4,23,0,4,1
157,4,30,11,1,0,2,3,1,0,4,11,0,2,1
232,9,30,27,0,0,3,1,1,0,3,27,0,5,1
1020,3,30,30,0,0,3,1,0,1,4,26,0,5,0
131,8,30,25,1,0,2,2,0,1,3,30,0,5,0
278,7,30,28,0,0,3,1,0,1,3,25,1,5,0
35,4,30,22,4,1,2,5,1,1,3,23,0,4,1
228,2,30,20,4,1,2,1,1,1,2,21,0,4,1
6,4,31,30,5,1,3,1,0,0,1,30,0,5,0
9,9,31,25,1,0,2,2,0,1,2,30,0,5,0
502,6,31,30,1,0,2,1,0,1,4,28,0,5,0
190,2,31,25,5,1,3,2,0,0,3,26,0,5,0
47,3,31,28,1,0,2,1,0,1,2,28,0,5,0
242,2,31,25,1,0,2,1,0,1,5,26,0,5,0
29,1,31,30,0,0,3,1,1,0,5,27,0,5,1
80,10,31,29,4,1,2,1,1,1,2,27,0,5,1
1060,9,31,28,0,0,3,1,0,1,2,26,0,5,0
1141,7,31,31,5,1,3,1,1,1,4,36,0,6,1
27,6,31,27,1,0,2,1,0,1,2,30,0,5,0
226,10,31,29,2,0,1,1,1,0,5,27,0,5,1
258,1,31,22,4,1,2,1,1,1,1,23,0,4,1
98,2,31,30,3,1,1,2,1,1,4,27,0,5,1
5,10,31,29,4,1,2,2,1,1,3,27,0,5,1
288,8,31,27,2,0,1,2,0,1,2,26,0,5,0
203,9,31,22,5,1,3,1,1,1,5,24,0,4,1
30,2,31,23,0,0,3,2,0,1,1,22,0,4,0
154,5,31,28,1,0,2,2,1,0,4,27,0,5,1
268,9,31,31,4,1,2,1,1,1,1,33,0,6,1
83,8,31,26,1,0,2,1,1,0,2,27,0,5,1
19,7,31,26,0,0,3,1,0,1,1,30,0,5,0
1030,4,31,31,2,0,1,1,1,0,4,35,0,6,1
235,7,31,26,0,0,3,1,0,1,3,30,0,5,0
44,1,31,28,0,0,3,1,0,1,2,25,1,5,0
100,10,31,16,2,0,1,2,1,0,4,15,0,3,1
112,2,31,28,1,0,2,1,0,1,2,28,0,5,0
1050,8,31,28,4,1,2,1,1,1,4,29,0,5,1
1010,1,31,29,0,0,3,1,0,1,5,30,0,5,0
152,5,31,26,1,0,2,1,0,1,5,30,0,5,0
88,4,31,28,1,0,2,1,0,1,2,28,0,5,0
195,2,31,18,0,0,3,2,0,1,2,13,1,3,0
13,4,31,28,1,0,2,1,0,1,3,28,0,5,0
198,4,31,28,0,0,3,1,0,1,5,28,0,5,0
32,3,31,22,0,0,3,1,0,1,3,20,0,4,0
132,5,31,28,2,0,1,1,1,0,4,27,0,5,1
255,5,31,24,4,1,2,1,1,1,1,23,0,4,1
180,7,31,24,4,1,2,1,1,1,2,21,0,4,1
187,8,31,24,5,1,3,1,1,1,2,23,0,4,1
272,4,31,28,1,0,2,1,0,1,1,28,0,5,0
168,5,31,23,1,0,2,1,0,1,2,20,0,4,0
78,1,31,19,3,1,1,3,1,1,4,21,0,4,1
55,5,31,30,1,0,2,1,0,1,1,28,0,5,0
133,9,31,25,0,0,3,2,0,1,1,30,0,5,0
122,6,31,27,0,0,3,1,0,1,4,30,0,5,0
197,2,31,30,1,0,2,1,1,0,3,27,0,5,1
43,10,31,23,3,1,1,1,1,1,5,21,0,4,1
37,7,31,26,0,0,3,1,0,1,3,30,0,5,0
166,6,31,31,5,1,3,1,1,1,1,36,0,6,1
68,8,31,30,0,0,3,1,0,1,3,28,0,5,0
238,4,31,28,1,0,2,2,0,1,5,28,0,5,0
277,6,31,28,1,0,2,1,0,1,1,25,1,5,0
225,7,31,23,1,0,2,1,0,1,3,20,0,4,0
267,8,31,31,5,1,3,1,1,1,1,33,0,6,1
1142,9,31,28,0,0,3,2,0,1,4,26,0,5,0
167,8,31,28,4,1,2,1,1,1,3,29,0,5,1
247,9,31,28,2,0,1,1,0,1,5,26,0,5,0
281,6,31,28,0,0,3,2,0,1,5,25,1,5,0
1001,4,31,29,3,1,1,1,1,1,3,27,0,5,1
26,6,31,23,5,1,3,1,1,1,5,21,0,4,1
231,1,31,27,0,0,3,1,0,1,3,28,0,5,0
58,8,31,28,5,1,3,1,1,1,5,29,0,5,1
61,4,31,22,5,1,3,1,1,1,3,23,0,4,1
284,5,31,27,0,0,3,2,0,1,5,25,1,5,0
96,5,31,25,5,1,3,1,1,1,3,29,0,5,1
41,1,31,28,0,0,3,1,0,1,3,25,1,5,0
143,7,31,23,0,0,3,1,0,1,2,20,0,4,0
146,7,31,26,1,0,2,1,0,1,4,30,0,5,0
261,10,31,26,0,0,3,1,0,1,1,25,1,5,0
24,4,31,21,0,0,3,1,0,1,1,20,0,4,0
173,3,31,28,0,0,3,1,0,1,1,28,0,5,0
97,3,31,23,0,0,3,1,0,1,1,19,1,4,0
126,8,31,26,0,0,3,1,1,0,4,27,0,5,1
16,3,31,30,4,1,2,1,0,0,4,26,0,5,0
70,1,31,26,1,0,2,1,0,1,1,26,0,5,0
1143,8,31,19,3,1,1,3,1,1,4,21,0,4,1
42,3,31,31,0,0,3,1,1,0,5,35,0,6,1
1004,8,31,26,4,1,2,1,1,1,3,27,0,5,1
271,10,31,26,0,0,3,1,0,1,1,25,1,5,0
39,5,31,25,4,1,2,1,1,1,4,29,0,5,1
505,9,31,25,2,0,1,1,0,1,4,30,0,5,0
157,4,31,10,1,0,2,4,1,0,4,12,0,2,1
232,9,31,28,0,0,3,1,0,1,3,26,0,5,0
1020,3,31,31,0,0,3,1,1,0,4,35,0,6,1
200,6,31,21,3,1,1,2,1,1,3,23,0,4,1
131,8,31,26,3,1,1,1,1,1,3,27,0,5,1
278,7,31,27,5,1,3,2,1,1,3,27,0,5,1
35,4,31,23,3,1,1,1,1,1,3,21,0,4,1
228,2,31,21,0,0,3,1,0,1,2,19,1,4,0
287,10,32,30,0,0,3,2,0,1,5,28,0,5,0
6,4,32,31,3,1,1,1,1,1,1,35,0,6,1
502,6,32,31,5,1,3,1,1,1,4,36,0,6,1
262,1,32,27,0,0,3,2,0,1,5,28,0,5,0
190,2,32,26,0,0,3,1,0,1,3,25,1,5,0
47,3,32,29,5,1,3,1,1,1,2,29,0,5,1
242,2,32,28,1,0,2,1,0,1,5,28,0,5,0
280,9,32,25,1,0,2,2,0,1,2,30,0,5,0
29,1,32,31,5,1,3,1,1,1,5,33,0,6,1
208,9,32,23,0,0,3,1,0,1,3,22,0,4,0
137,9,32,26,5,1,3,3,1,1,4,29,0,5,1
80,10,32,30,1,0,2,1,0,1,2,28,0,5,0
1141,7,32,32,0,0,3,1,0,1,4,32,0,6,0
27,6,32,28,1,0,2,1,0,1,2,25,1,5,0
226,10,32,30,1,0,2,1,0,1,5,28,0,5,0
21,3,32,30,0,0,3,2,0,1,2,26,0,5,0
258,1,32,23,0,0,3,1,0,1,1,22,0,4,0
98,2,32,31,5,1,3,1,1,1,4,33,0,6,1
239,6,32,27,2,0,1,1,0,1,2,30,0,5,0
5,10,32,30,0,0,3,1,0,1,3,28,0,5,0
288,8,32,28,5,1,3,1,1,1,2,29,0,5,1
203,9,32,23,0,0,3,1,0,1,5,22,0,4,0
30,2,32,24,5,1,3,1,1,1,1,24,0,4,1
154,5,32,29,1,0,2,1,0,1,4,26,0,5,0
83,8,32,27,1,0,2,1,0,1,2,26,0,5,0
1030,4,32,34,0,0,3,1,0,1,4,32,0,6,0
44,1,32,29,0,0,3,1,0,1,2,30,0,5,0
34,5,32,26,1,0,2,3,0,1,2,30,0,5,0
112,2,32,31,4,1,2,1,1,1,2,33,0,6,1
1050,8,32,29,0,0,3,1,0,1,4,25,1,5,0
1010,1,32,30,3,1,1,1,1,1,5,27,0,5,1
152,5,32,27,1,0,2,1,0,1,5,25,1,5,0
85,1,32,25,3,1,1,2,1,1,4,29,0,5,1
88,4,32,29,2,0,1,1,1,0,2,27,0,5,1
195,2,32,19,1,0,2,1,0,1,2,20,0,4,0
13,4,32,29,4,1,2,1,1,1,3,27,0,5,1
198,4,32,29,3,1,1,1,1,1,5,27,0,5,1
32,3,32,23,0,0,3,1,0,1,3,19,1,4,0
132,5,32,29,0,0,3,1,0,1,4,26,0,5,0
255,5,32,25,5,1,3,1,1,1,1,29,0,5,1
180,7,32,25,1,0,2,1,0,1,2,26,0,5,0
291,4,32,28,0,0,3,1,0,1,5,28,0,5,0
187,8,32,25,0,0,3,1,0,1,2,30,0,5,0
272,4,32,29,4,1,2,1,1,1,1,27,0,5,1
168,5,32,24,4,1,2,1,1,1,2,23,0,4,1
78,1,32,20,0,0,3,1,0,1,4,20,0,4,0
55,5,32,31,0,0,3,1,0,1,1,32,0,6,0
197,2,32,31,4,1,2,1,1,1,3,33,0,6,1
43,10,32,24,3,1,1,1,1,1,5,24,0,4,1
161,2,32,26,0,0,3,2,0,1,1,25,1,5,0
37,7,32,27,5,1,3,1,1,1,3,27,0,5,1
166,6,32,32,0,0,3,1,0,1,1,31,1,6,0
68,8,32,31,4,1,2,1,1,1,3,33,0,6,1
238,4,32,29,3,1,1,1,1,1,5,27,0,5,1
277,6,32,29,3,1,1,1,1,1,1,29,0,5,1
225,7,32,24,4,1,2,1,1,1,3,21,0,4,1
77,2,32,28,0,0,3,2,0,1,1,28,0,5,0
267,8,32,32,5,1,3,1,1,1,1,36,0,6,1
1142,9,32,29,0,0,3,1,0,1,4,28,0,5,0
247,9,32,29,1,0,2,1,0,1,5,28,0,5,0
1001,4,32,30,3,1,1,1,0,0,3,30,0,5,0
26,6,32,24,5,1,3,1,1,1,5,24,0,4,1
231,1,32,28,0,0,3,1,0,1,3,25,1,5,0
58,8,32,29,0,0,3,1,0,1,5,25,1,5,0
61,4,32,23,4,1,2,1,1,1,3,21,0,4,1
284,5,32,28,1,0,2,1,1,0,5,27,0,5,1
41,1,32,30,5,1,3,1,1,1,3,27,0,5,1
143,7,32,24,5,1,3,1,1,1,2,21,0,4,1
146,7,32,27,3,1,1,1,1,1,4,27,0,5,1
261,10,32,27,5,1,3,1,1,1,1,29,0,5,1
24,4,32,22,4,1,2,1,1,1,1,23,0,4,1
173,3,32,29,5,1,3,1,1,1,1,29,0,5,1
97,3,32,24,5,1,3,1,1,1,1,21,0,4,1
126,8,32,27,4,1,2,1,0,0,4,26,0,5,0
16,3,32,31,1,0,2,1,1,0,4,35,0,6,1
70,1,32,27,0,0,3,1,0,1,1,28,0,5,0
1143,8,32,21,0,0,3,1,0,1,4,19,1,4,0
42,3,32,32,0,0,3,1,0,1,5,31,1,6,0
1004,8,32,27,1,0,2,1,0,1,3,26,0,5,0
271,10,32,27,4,1,2,1,1,1,1,29,0,5,1
39,5,32,26,1,0,2,1,0,1,4,30,0,5,0
505,9,32,26,3,1,1,1,1,1,4,29,0,5,1
232,9,32,29,0,0,3,1,0,1,3,28,0,5,0
1020,3,32,32,0,0,3,1,0,1,4,31,1,6,0
200,6,32,22,1,0,2,1,0,1,3,22,0,4,0
131,8,32,27,2,0,1,1,0,1,3,26,0,5,0
278,7,32,29,0,0,3,1,0,1,3,28,0,5,0
35,4,32,24,1,0,2,1,0,1,3,22,0,4,0
228,2,32,22,5,1,3,1,1,1,2,23,0,4,1
287,10,33,25,4,1,2,1,0,0,5,26,0,5,0
6,4,33,32,5,1,3,1,1,1,1,36,0,6,1
9,9,33,26,4,1,2,2,1,1,2,29,0,5,1
502,6,33,32,0,0,3,1,0,1,4,31,1,6,0
262,1,33,28,0,0,3,1,0,1,5,25,1,5,0
190,2,33,27,1,0,2,1,0,1,3,30,0,5,0
47,3,33,30,0,0,3,1,0,1,2,26,0,5,0
242,2,33,30,3,1,1,1,1,1,5,27,0,5,1
280,9,33,26,5,1,3,1,1,1,2,29,0,5,1
29,1,33,32,5,1,3,1,1,1,5,35,0,6,1
208,9,33,24,4,1,2,1,1,1,3,23,0,4,1
137,9,33,27,4,1,2,2,1,1,4,27,0,5,1
80,10,33,31,1,0,2,1,0,1,2,34,0,6,0
1060,9,33,29,0,0,3,1,0,1,2,28,0,5,0
1141,7,33,33,0,0,3,1,0,1,4,34,0,6,0
27,6,33,29,5,1,3,1,1,1,2,29,0,5,1
226,10,33,31,1,0,2,1,0,1,5,34,0,6,0
21,3,33,31,3,1,1,1,1,1,2,35,0,6,1
258,1,33,24,0,0,3,1,0,1,1,19,1,4,0
98,2,33,32,0,0,3,1,0,1,4,34,0,6,0
239,6,33,26,3,1,1,2,0,0,2,26,0,5,0
5,10,33,31,0,0,3,1,0,1,3,34,0,6,0
288,8,33,29,0,0,3,1,0,1,2,25,1,5,0
203,9,33,24,3,1,1,1,1,1,5,23,0,4,1
30,2,33,26,0,0,3,1,0,1,1,25,1,5,0
154,5,33,30,2,0,1,1,0,1,4,28,0,5,0
268,9,33,32,0,0,3,2,0,1,1,34,0,6,0
1030,4,33,36,0,0,3,1,0,1,4,31,1,6,0
44,1,33,30,0,0,3,1,1,0,2,27,0,5,1
100,10,33,17,0,0,3,2,0,1,4,18,0,3,0
34,5,33,27,0,0,3,1,0,1,2,25,1,5,0
112,2,33,32,1,0,2,1,0,1,2,34,0,6,0
1050,8,33,30,0,0,3,1,0,1,4,28,0,5,0
1010,1,33,31,4,1,2,1,1,1,5,33,0,6,1
152,5,33,28,4,1,2,1,1,1,5,27,0,5,1
85,1,33,26,2,0,1,1,0,1,4,26,0,5,0
88,4,33,30,3,1,1,1,0,0,2,30,0,5,0
13,4,33,30,4,1,2,1,0,0,3,30,0,5,0
198,4,33,30,4,1,2,1,0,0,5,30,0,5,0
